,tweets,Useful  Complains/Not Useful Complains,Useful/Useless,text_length,id,likes,retweets,source,url,created_at,image_url,author_name,author_screen_name,geo,location,hashtags,,,,,,,complaints,useful
310,@beisgovuk @theCCCuk @ChiefExecCCC @GregClarkMP @lorddeben @claireperrymp @RLong_Bailey @labourenergy @LabGNDâ€¦ https://t.co/mveZgPuUZ4,,,134,1143360000000000000,0.00E+00,0,Twitter for iPhone,http://twitter.com/download/iphone,25/06/19 3:20,http://pbs.twimg.com/profile_images/1265840656/4e9975b4-3414-488f-b855-36943d81523b_normal.png,Mark W Tebbutt,mwt2008,,Chorley Lancashire UK,[],,,,,,,,
311,@ned2au @montaguethecat @csfc67 We had a 'coal free' two weeks recently that the government and faux environmentaliâ€¦ https://t.co/14optq9nRQ,,,140,1143320000000000000,0.00E+00,0,Twitter for iPad,http://twitter.com/#!/download/ipad,25/06/19 0:48,http://pbs.twimg.com/profile_images/3153097244/f5b330eacf489752009a0bd0ecc2267e_normal.jpeg,S.W.A.T,no2wind,,"Scotland, United Kingdom",[],,,,,,,,
312,"RT @GreenRupertRead: @claireperrymp @MarkFieldUK Dear Claire;
 As you know, #ExtinctionRebellion is entirely and resolutely non-violent.
 Forâ€¦",,,140,1143320000000000000,0.00E+00,30,Twitter for Android,http://twitter.com/download/android,25/06/19 0:38,http://pbs.twimg.com/profile_images/877186956140171265/XqQET1Td_normal.jpg,Charlotte Keatley,ckeatley1,,"Manchester, England","[{'text': 'ExtinctionRebellion', 'indices': [75, 95]}]",,,,,,,,
313,RT @Karajavuori: @no2wind @MargauxR15 @Real_BWEA @rmack2x @Meanjean2300 @Gerald_Bostock @d_e_mol @TMrealityczech @bluesjack42 @DCTFTW @Barbâ€¦,,,140,1143300000000000000,0.00E+00,4,Twitter for iPhone,http://twitter.com/download/iphone,24/06/19 23:39,http://pbs.twimg.com/profile_images/611847173236350976/ISeDu85n_normal.jpg,GarbinGarboutðŸ‡¦ðŸ‡º,bluesjack42,,,[],,,,,,,,
314,RT @Karajavuori: @no2wind @MargauxR15 @Real_BWEA @rmack2x @Meanjean2300 @Gerald_Bostock @d_e_mol @TMrealityczech @bluesjack42 @DCTFTW @Barbâ€¦,,,140,1143300000000000000,0.00E+00,5,Twitter for iPhone,http://twitter.com/download/iphone,24/06/19 23:39,http://pbs.twimg.com/profile_images/611847173236350976/ISeDu85n_normal.jpg,GarbinGarboutðŸ‡¦ðŸ‡º,bluesjack42,,,[],,,,,,,,
315,"What is the matter with this govt that considers itself to be green, no subsidies and now pay more to pollute less?â€¦ https://t.co/oH34pMQEb5",,,140,1143290000000000000,1.00E+00,0,Twitter for Android,http://twitter.com/download/android,24/06/19 22:37,http://pbs.twimg.com/profile_images/1063575494946422784/dDpZQgni_normal.jpg,Mrjonno ðŸŒ±ðŸŒ ðŸ³ï¸â€ðŸŒˆ #FBPE âŒ›ðŸ’š,mrjonnotweet,,"Milton Keynes, England",[],,,,,,,,
316,@claireperrymp @MarkFieldUK I have been on the receiving end of undemocratic process to force fracking uphill fromâ€¦ https://t.co/2cpLBSwk05,,,139,1143270000000000000,1.00E+00,0,Twitter for Android,http://twitter.com/download/android,24/06/19 21:45,http://pbs.twimg.com/profile_images/885895742682013697/zNozGjzg_normal.jpg,Warrior Woman,Warrior24041973,,,[],,,,,,,,
317,@SolarplicityF @ofgem @Conservatives @SoTConservative @claireperrymp @GregClarkMP @JBrokenshire @BBCBreakingâ€¦ https://t.co/ebdrwTnwiC,,,133,1143260000000000000,1.00E+00,0,Twitter for iPhone,http://twitter.com/download/iphone,24/06/19 21:06,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,aprilsummer123,aprilsummer123,,,[],,,,,,,,
318,"RT @DevizesSCN: Our School Climate Network starts tomorrow , we will be looking at climate change and the possible solutions.
 With our MP bâ€¦",,,140,1143260000000000000,0.00E+00,4,Twitter Web Client,http://twitter.com,24/06/19 20:44,http://pbs.twimg.com/profile_images/1108395256293322752/nGFcCGaX_normal.png,Devizes School,DevizesSchool,,Devizes Wiltshire,[],,,,,,,,
319,"RT @DevizesSCN: Our School Climate Network starts tomorrow , we will be looking at climate change and the possible solutions.
 With our MP bâ€¦",,,140,1143260000000000000,0.00E+00,4,Twitter for Android,http://twitter.com/download/android,24/06/19 20:36,http://pbs.twimg.com/profile_images/729012184383107073/x3ohCORX_normal.jpg,P.Bevan - Principal,Devizes_School_,,"Devizes, England",[],,,,,,,,
320,RT @claireperrymp: Thank you @SkyNews for doing this. The work of @SkyOceanRescue helped us all see what plastic was doing to the environmeâ€¦,,,140,1143260000000000000,0.00E+00,2,Twitter Web App,https://mobile.twitter.com,24/06/19 20:32,http://pbs.twimg.com/profile_images/1134145238728159233/pW-rGbEy_normal.jpg,Dave Smith,CllrDavidSmith_,,Middlesbrough,[],,,,,,,,
321,"@claireperrymp @MarkFieldUK Your comments are pathetic and weak, what Field did was common assault, he over reactedâ€¦ https://t.co/kaPLgpwMGA",,,140,1143250000000000000,0.00E+00,0,Twitter for iPhone,http://twitter.com/download/iphone,24/06/19 20:18,http://pbs.twimg.com/profile_images/2074819347/IMAG0309_normal.jpg,Mike Phillips,mikeatcheverell,,Wiltshire,[],,,,,,,,
322,RT @planamikebarry: Great to see U.K. confirmed as hosts for critical #COP26 on #climatecrisis. Thanks â¦@claireperrympâ© â¦â¦@ChiefExecCCCâ© â¦@â€¦,,,140,1143250000000000000,0.00E+00,24,Twitter for Android,http://twitter.com/download/android,24/06/19 19:53,http://pbs.twimg.com/profile_images/944335778674626560/ZB2-l9bF_normal.jpg,MEGATRON,MeganEleriDavid,,Cardiff. Porthcawl. Wales.,"[{'text': 'COP26', 'indices': [70, 76]}, {'text': 'climatecrisis', 'indices': [80, 94]}]",,,,,,,,
323,@claireperrymp @SkyNews @SkyOceanRescue Yet another @claireperrymp PR spin! What about the heat network saga you seâ€¦ https://t.co/dsErDouvpH,,,140,1143220000000000000,0.00E+00,0,Twitter for iPhone,http://twitter.com/download/iphone,24/06/19 18:04,http://pbs.twimg.com/profile_images/938105255065157632/Ds5Bib6d_normal.jpg,District Heating,Districtheating,,UK,[],,,,,,,,
324,But @claireperrymp what about heat networks in the UK under your nose its claimed many are lowering carbon emissionâ€¦ https://t.co/IokDPdcZZO,,,140,1143220000000000000,0.00E+00,0,Twitter for iPhone,http://twitter.com/download/iphone,24/06/19 18:02,http://pbs.twimg.com/profile_images/938105255065157632/Ds5Bib6d_normal.jpg,District Heating,Districtheating,,UK,[],,,,,,,,
325,â€œDanish-style community heating scheme could cut fuel poverty in rural Scotlandâ€ https://t.co/CKDlN9HFXL yet anotheâ€¦ https://t.co/EB4YSYtuoU,,,140,1143220000000000000,0.00E+00,0,Twitter for iPhone,http://twitter.com/download/iphone,24/06/19 17:58,http://pbs.twimg.com/profile_images/938105255065157632/Ds5Bib6d_normal.jpg,District Heating,Districtheating,,UK,[],,,,,,,,
326,"RT @DevizesSCN: Our School Climate Network starts tomorrow , we will be looking at climate change and the possible solutions.
 With our MP bâ€¦",,,140,1143220000000000000,0.00E+00,4,Twitter for Android,http://twitter.com/download/android,24/06/19 17:53,http://pbs.twimg.com/profile_images/894912136773873665/_8ph2iek_normal.jpg,Mr Maxwell,MaxwellPhysics,,,[],,,,,,,,
327,RT @DevizesSchool: Lovely letters from @claireperrymp this morning for our fab students Charlie and Konnor who helped a lady in distress onâ€¦,,,140,1143210000000000000,0.00E+00,1,Twitter for iPhone,http://twitter.com/download/iphone,24/06/19 17:23,http://pbs.twimg.com/profile_images/1523275225/image_normal.jpg,Alie Cutting,alie_cutting,,uk,[],,,,,,,,
328,@steve_avison @claireperrymp @MarkFieldUK Totally agree..,,,57,1143210000000000000,0.00E+00,0,Twitter Web App,https://mobile.twitter.com,24/06/19 17:12,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,Katy S,Cathrin39975438,,,[],,,,,,,,
329,RT @claireperrymp: Well done boys! https://t.co/b5GHiumvxu,,,58,1143200000000000000,0.00E+00,3,Twitter for iPhone,http://twitter.com/download/iphone,24/06/19 17:01,http://pbs.twimg.com/profile_images/1087788115283070977/7lAjtr1d_normal.jpg,Mr Richardson,MrGPRichardson,,,[],,,,,,,,
330,@claireperrymp @Jeremy_Hunt How about not giving the internet giants tax breaks in the bloody first place. See itâ€™s so easy.,,,124,1143200000000000000,0.00E+00,0,Twitter for iPhone,http://twitter.com/download/iphone,24/06/19 16:36,http://pbs.twimg.com/profile_images/1006304607650439168/Ksltx6iX_normal.jpg,NettiLDN (â§–),NettiLDN,,,[],,,,,,,,
331,"RT @DevizesSCN: Our School Climate Network starts tomorrow , we will be looking at climate change and the possible solutions.
 With our MP bâ€¦",,,140,1143190000000000000,0.00E+00,4,Twitter for iPad,http://twitter.com/#!/download/ipad,24/06/19 16:27,http://pbs.twimg.com/profile_images/479367961904697344/jVFHBiiJ_normal.jpeg,Jenny Crowe,JennyGroovycro,,Wiltshire,[],,,,,,,,
332,RT @claireperrymp: Well done boys! https://t.co/b5GHiumvxu,,,58,1143180000000000000,0.00E+00,3,Twitter Web Client,http://twitter.com,24/06/19 15:45,http://pbs.twimg.com/profile_images/729012184383107073/x3ohCORX_normal.jpg,P.Bevan - Principal,Devizes_School_,,"Devizes, England",[],,,,,,,,
333,@edgwarerich @tarzanbhoy1967 @fellaurora @claireperrymp He has had the decency to apologise for what he did. Best iâ€¦ https://t.co/QSURt4j4DP,,,140,1143180000000000000,1.00E+00,0,Twitter Web App,https://mobile.twitter.com,24/06/19 15:39,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,Joan Wade,ProfJoan100,,,[],,,,,,,,
334,@edgwarerich @tarzanbhoy1967 @fellaurora @claireperrymp Mark Field was NOT the owner of the premises. He was NOT evâ€¦ https://t.co/Lea2y72gZa,,,140,1143180000000000000,1.00E+00,0,Twitter Web App,https://mobile.twitter.com,24/06/19 15:37,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,Joan Wade,ProfJoan100,,,[],,,,,,,,
335,"@RobLow_7 @claireperrymp @MarkFieldUK If CPS want to prosecute the protesters then go ahead, but not sure it wouldâ€¦ https://t.co/lywhU43bE7",,,139,1143160000000000000,0.00E+00,0,Twitter Web Client,http://twitter.com,24/06/19 14:30,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,Shehana Gomez,sheharazade,,"Bath, England",[],,,,,,,,
336,@claireperrymp The more the Media BBC keeps attacking @BackBoris the greater the chances of him becoming PM.,,,108,1143150000000000000,0.00E+00,0,Twitter Web Client,http://twitter.com,24/06/19 13:19,http://pbs.twimg.com/profile_images/1143151601563131905/HeQNo7fW_normal.png,Eric Hawkins,eric_hawkins9,,"Wimborne, Dorset, UK",[],,,,,,,,
337,@claireperrymp @MarkFieldUK You are a disgrace and a traitor to your sex. He only needed to bar her way and insteadâ€¦ https://t.co/Pi7RX5l6IU,,,140,1143140000000000000,0.00E+00,0,Twitter for iPad,http://twitter.com/#!/download/ipad,24/06/19 12:36,http://pbs.twimg.com/profile_images/991315906654588928/1C2i8cqL_normal.jpg,Reg Lee,RegLee7,,"Exeter, England",[],,,,,,,,
338,"Our School Climate Network starts tomorrow , we will be looking at climate change and the possible solutions.
 Withâ€¦ https://t.co/PtmCAFNeyx",,,139,1143130000000000000,1.10E+01,4,Twitter Web Client,http://twitter.com,24/06/19 12:25,http://pbs.twimg.com/profile_images/1138545607440773120/8XM11AEo_normal.png,Devizes School Climate Network,DevizesSCN,,,[],,,,,,,,
339,"RT @Catheri77148739: @claireperrymp @MarkFieldUK No Claire he was wrong 
 
 I was a battered wife and i recognise only too well that so calleâ€¦",,,140,1143130000000000000,0.00E+00,92,Twitter for iPad,http://twitter.com/#!/download/ipad,24/06/19 12:23,http://pbs.twimg.com/profile_images/440617048507293696/myj2xEOG_normal.jpeg,ðŸ±MðŸ±TðŸ±CðŸ±,MultiTaskingCat,,#SocialistRepublicOfCorbynLand,[],,,,,,,,
340,"RT @Catheri77148739: @claireperrymp @MarkFieldUK No Claire he was wrong 
 
 I was a battered wife and i recognise only too well that so calleâ€¦",,,140,1143130000000000000,0.00E+00,92,Twitter for iPhone,http://twitter.com/download/iphone,24/06/19 12:19,http://pbs.twimg.com/profile_images/1126955840324370432/K5wUKy1B_normal.jpg,Dav1212,Vad002,,Liverpool,[],,,,,,,,
341,"RT @Catheri77148739: @claireperrymp @MarkFieldUK No Claire he was wrong 
 
 I was a battered wife and i recognise only too well that so calleâ€¦",,,140,1143130000000000000,0.00E+00,92,Twitter Web Client,http://twitter.com,24/06/19 12:16,http://pbs.twimg.com/profile_images/1043984892005142531/0K8LBGrO_normal.jpg,Pat C,PatC63316307,,London,[],,,,,,,,
342,"@claireperrymp Thanks so much for the letters, they are both really pleased! ðŸ‘ðŸ˜ƒ",,,79,1143130000000000000,2.00E+00,0,Twitter Web Client,http://twitter.com,24/06/19 12:05,http://pbs.twimg.com/profile_images/1108395256293322752/nGFcCGaX_normal.png,Devizes School,DevizesSchool,,Devizes Wiltshire,[],,,,,,,,
343,RT @claireperrymp: Well done boys! https://t.co/b5GHiumvxu,,,58,1143130000000000000,0.00E+00,3,Twitter Web Client,http://twitter.com,24/06/19 12:04,http://pbs.twimg.com/profile_images/1108395256293322752/nGFcCGaX_normal.png,Devizes School,DevizesSchool,,Devizes Wiltshire,[],,,,,,,,
344,@michaelgove @claireperrymp @CommonsEAC @HouseofCommons @10DowningStreet https://t.co/ns2bunZknw,,,96,1143130000000000000,0.00E+00,0,Twitter for iPhone,http://twitter.com/download/iphone,24/06/19 12:04,http://pbs.twimg.com/profile_images/2681287026/30e286ffbc556f91f68f239a2ba82212_normal.jpeg,Sleep Deprived,xtrand,,Windlesham,[],,,,,,,,
345,Lovely letters from @claireperrymp this morning for our fab students Charlie and Konnor who helped a lady in distreâ€¦ https://t.co/KyJEvryK5Q,,,140,1143130000000000000,1.30E+01,1,Twitter Web Client,http://twitter.com,24/06/19 12:03,http://pbs.twimg.com/profile_images/1108395256293322752/nGFcCGaX_normal.png,Devizes School,DevizesSchool,,Devizes Wiltshire,[],,,,,,,,
346,@michaelgove @claireperrymp @PhilipHammondUK @10DowningStreet @HouseofCommons @CommonsEAC @CommonsTrans https://t.co/1q5Y3OFWKa,,,127,1143130000000000000,0.00E+00,0,Twitter for iPhone,http://twitter.com/download/iphone,24/06/19 12:02,http://pbs.twimg.com/profile_images/2681287026/30e286ffbc556f91f68f239a2ba82212_normal.jpeg,Sleep Deprived,xtrand,,Windlesham,[],,,,,,,,
347,"@claireperrymp @MarkFieldUK Quite right, the only thing peaceful protestors understand is being grabbed by the throâ€¦ https://t.co/u6RhZu4X2c",,,140,1143130000000000000,0.00E+00,0,Twitter Web Client,http://twitter.com,24/06/19 11:55,http://pbs.twimg.com/profile_images/2204610902/twitter_profile_bread_normal.JPG,Jonathan Kent,Jolph,,Captain Swing Country,[],,,,,,,,
348,@HouseofCommons @michaelgove @CommonsEAC @claireperrymp @10DowningStreet @MattHancock @DHSCgovuk @HumanRightsCtte https://t.co/aCUorqvAX9,,,137,1143120000000000000,0.00E+00,0,Twitter for iPhone,http://twitter.com/download/iphone,24/06/19 11:50,http://pbs.twimg.com/profile_images/2681287026/30e286ffbc556f91f68f239a2ba82212_normal.jpeg,Sleep Deprived,xtrand,,Windlesham,[],,,,,,,,
349,@michaelgove @claireperrymp @Jeremy_Hunt @BorisJohnson @theresa_may @HouseofCommons #climateEmergency https://t.co/ORxHSpba3B,,,125,1143120000000000000,0.00E+00,0,Twitter for iPhone,http://twitter.com/download/iphone,24/06/19 11:43,http://pbs.twimg.com/profile_images/2681287026/30e286ffbc556f91f68f239a2ba82212_normal.jpeg,Sleep Deprived,xtrand,,Windlesham,"[{'text': 'climateEmergency', 'indices': [84, 101]}]",,,,,,,,
350,@michaelgove @claireperrymp @CommonsEAC @HouseofCommons #climateemergency https://t.co/JJCignXZw5,,,97,1143120000000000000,0.00E+00,0,Twitter for iPhone,http://twitter.com/download/iphone,24/06/19 11:42,http://pbs.twimg.com/profile_images/2681287026/30e286ffbc556f91f68f239a2ba82212_normal.jpeg,Sleep Deprived,xtrand,,Windlesham,"[{'text': 'climateemergency', 'indices': [56, 73]}]",,,,,,,,
351,@claireperrymp @MarkFieldUK No Claire u r wrong. Everyone has the right to protest n speech is still free. Mark isâ€¦ https://t.co/b1tDretXfF,,,139,1143120000000000000,1.00E+00,0,Twitter for Android,http://twitter.com/download/android,24/06/19 11:33,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,dude green,rednutgreen,,,[],,,,,,,,
352,@theresa_may @BorisJohnson @Jeremy_Hunt @michaelgove @claireperrymp @PhilipHammondUK @HouseofCommons https://t.co/TluKzeBglW,,,124,1143120000000000000,0.00E+00,0,Twitter for iPhone,http://twitter.com/download/iphone,24/06/19 11:24,http://pbs.twimg.com/profile_images/2681287026/30e286ffbc556f91f68f239a2ba82212_normal.jpeg,Sleep Deprived,xtrand,,Windlesham,[],,,,,,,,
353,"@syonist @CleanAirLondon And thatâ€™s before Heathrow expansion adds 100,000 more vehicles per day around Heathrowâ€¦ https://t.co/ivtJ0ovwym",,,137,1143120000000000000,0.00E+00,0,Twitter for iPhone,http://twitter.com/download/iphone,24/06/19 11:20,http://pbs.twimg.com/profile_images/2681287026/30e286ffbc556f91f68f239a2ba82212_normal.jpeg,Sleep Deprived,xtrand,,Windlesham,[],,,,,,,,
354,@10DowningStreet @theresa_may @BorisJohnson @Jeremy_Hunt @michaelgove @claireperrymp @CommonsTrans @CommonsEACâ€¦ https://t.co/jh81ZPToam,,,135,1143120000000000000,0.00E+00,0,Twitter for iPhone,http://twitter.com/download/iphone,24/06/19 11:14,http://pbs.twimg.com/profile_images/2681287026/30e286ffbc556f91f68f239a2ba82212_normal.jpeg,Sleep Deprived,xtrand,,Windlesham,[],,,,,,,,
355,@Conservatives @10DowningStreet @BorisJohnson @Jeremy_Hunt @michaelgove @claireperrymp @HouseofCommons @CommonsEACâ€¦ https://t.co/y71F0gRgbX,,,139,1143110000000000000,0.00E+00,0,Twitter for iPhone,http://twitter.com/download/iphone,24/06/19 11:08,http://pbs.twimg.com/profile_images/2681287026/30e286ffbc556f91f68f239a2ba82212_normal.jpeg,Sleep Deprived,xtrand,,Windlesham,[],,,,,,,,
356,@HouseofCommons @10DowningStreet @michaelgove @claireperrymp @CommonsEAC @BorisJohnson @Jeremy_Hunt https://t.co/6ZtWrFwIP8,,,123,1143110000000000000,0.00E+00,0,Twitter for iPhone,http://twitter.com/download/iphone,24/06/19 11:03,http://pbs.twimg.com/profile_images/2681287026/30e286ffbc556f91f68f239a2ba82212_normal.jpeg,Sleep Deprived,xtrand,,Windlesham,[],,,,,,,,
357,@ProfJoan100 @tarzanbhoy1967 @fellaurora @claireperrymp So if you had a party at your house would you allow any gatâ€¦ https://t.co/XnE2t7UbMh,,,140,1143110000000000000,0.00E+00,0,Twitter for iPhone,http://twitter.com/download/iphone,24/06/19 10:50,http://pbs.twimg.com/profile_images/1129417787401809920/z7ocd61n_normal.jpg,Richard,edgwarerich,,,[],,,,,,,,
358,"@claireperrymp @MarkFieldUK I absloutely loathe the use of Remoaner, Gammon, Snowflake the petty playground shorthaâ€¦ https://t.co/t59L7xBx18",,,140,1143110000000000000,0.00E+00,0,Twitter Web Client,http://twitter.com,24/06/19 10:45,http://pbs.twimg.com/profile_images/1063489944960798720/jKmLd2fX_normal.jpg,Andy Tuohy,AndyTuohyDesign,,"Kent, UK",[],,,,,,,,
359,@claireperrymp Picking the class clown as head boy certainly doesn't stack up if the other type of performance is what you are looking for.,,,139,1143100000000000000,0.00E+00,0,Twitter for Android,http://twitter.com/download/android,24/06/19 9:55,http://pbs.twimg.com/profile_images/801084080850870273/iESa0oVj_normal.jpg,Pete Sudbury,psud12,,"Woodcote, England",[],,,,,,,,
360,"@MLiebreich @GreenpeaceUK @GretaThunberg @GreenRupertRead This is a superb thread from an IPCC author.
 @BBCWorldâ€¦ https://t.co/z4uyeCZ7v8",,,137,1143080000000000000,1.00E+00,0,Twitter for Android,http://twitter.com/download/android,24/06/19 9:03,http://pbs.twimg.com/profile_images/801084080850870273/iESa0oVj_normal.jpg,Pete Sudbury,psud12,,"Woodcote, England",[],,,,,,,,
361,RT @Karajavuori: @no2wind @MargauxR15 @Real_BWEA @rmack2x @Meanjean2300 @Gerald_Bostock @d_e_mol @TMrealityczech @bluesjack42 @DCTFTW @Barbâ€¦,,,140,1143080000000000000,0.00E+00,5,Twitter for iPad,http://twitter.com/#!/download/ipad,24/06/19 8:58,http://pbs.twimg.com/profile_images/3153097244/f5b330eacf489752009a0bd0ecc2267e_normal.jpeg,S.W.A.T,no2wind,,"Scotland, United Kingdom",[],,,,,,,,
362,"@claireperrymp We have done dull and dreary, let's have a spark in our lives and throw some plates around!!
 Have soâ€¦ https://t.co/2pqQv9C4ej",,,140,1143080000000000000,0.00E+00,0,Twitter for Android,http://twitter.com/download/android,24/06/19 8:46,http://pbs.twimg.com/profile_images/1142505659419824133/bqrvfhr9_normal.jpg,George Hoblyn,clunt69,,"Pewsey, England",[],,,,,,,,
363,@edgwarerich @tarzanbhoy1967 @fellaurora @claireperrymp He had no standing with regard to trespass. He got out of hâ€¦ https://t.co/OORYAfW4qx,,,140,1143080000000000000,1.00E+00,0,Twitter Web App,https://mobile.twitter.com,24/06/19 8:44,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,Joan Wade,ProfJoan100,,,[],,,,,,,,
364,How are the SDGs striving for sustainable economic growth? https://t.co/oaxTjQvtzJ #Sustainability @dolphin_n2 @beisgovuk @claireperrymp,,,136,1143080000000000000,0.00E+00,0,Twitter Web Client,http://twitter.com,24/06/19 8:41,http://pbs.twimg.com/profile_images/958766155707142144/g4Ak2VSd_normal.jpg,Dolphin N2,dolphin_n2,,"Shoreham-by-Sea, England","[{'text': 'Sustainability', 'indices': [83, 98]}]",,,,,,,,
365,@proudremainer @claireperrymp @MarkFieldUK Silly response. Bye,,,62,1143080000000000000,0.00E+00,0,Twitter Web App,https://mobile.twitter.com,24/06/19 8:38,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,Katy S,Cathrin39975438,,,[],,,,,,,,
366,@claireperrymp @Jeremy_Hunt @claireperrymp have you not resigned yet?! https://t.co/GUyxu7d2B8 @guardian,,,104,1143070000000000000,0.00E+00,0,Twitter for iPhone,http://twitter.com/download/iphone,24/06/19 8:21,http://pbs.twimg.com/profile_images/938105255065157632/Ds5Bib6d_normal.jpg,District Heating,Districtheating,,UK,[],,,,,,,,
367,RT @claireperrymp: I have been on the receiving end of extinction rebellion protests - intimidating and relentless. Multiple security guardâ€¦,,,140,1143070000000000000,0.00E+00,1152,Twitter for iPhone,http://twitter.com/download/iphone,24/06/19 8:14,http://pbs.twimg.com/profile_images/478882646265581568/XxlQ6knR_normal.jpeg,David Hudson,DavidHuddo,,London,[],,,,,,,,
368,There is even a â€œcustomer protection schemeâ€ for this sector and that too has NOT contacted all customers directlyâ€¦ https://t.co/jXn60XgMs6,,,139,1143070000000000000,0.00E+00,0,Twitter for iPhone,http://twitter.com/download/iphone,24/06/19 8:07,http://pbs.twimg.com/profile_images/938105255065157632/Ds5Bib6d_normal.jpg,District Heating,Districtheating,,UK,[],,,,,,,,
369,@germanacanzi @claireperrymp Thereâ€™s something called intergovernmental cooperation. Stop thinking the EU leads theâ€¦ https://t.co/CxaamPCKBl,,,140,1143070000000000000,0.00E+00,0,Twitter Web App,https://mobile.twitter.com,24/06/19 8:03,http://pbs.twimg.com/profile_images/1140921610054053888/43lZjnpg_normal.jpg,Richard Dundee,richard_dundee,,,[],,,,,,,,
370,@MayorofLondon @AirFairy04 Keep spinning @SadiqKhan ! What about the various heat networks in the city promoted toâ€¦ https://t.co/fCCsRE8Cud,,,139,1143070000000000000,0.00E+00,0,Twitter for iPhone,http://twitter.com/download/iphone,24/06/19 7:55,http://pbs.twimg.com/profile_images/938105255065157632/Ds5Bib6d_normal.jpg,District Heating,Districtheating,,UK,[],,,,,,,,
371,And @Conservatives believe that scrapping Brexit will lead to violence... Youâ€™ve seen nothing yet...â€¦ https://t.co/o6XFDkXobG,,,125,1143060000000000000,0.00E+00,0,Twitter for iPhone,http://twitter.com/download/iphone,24/06/19 7:51,http://pbs.twimg.com/profile_images/2681287026/30e286ffbc556f91f68f239a2ba82212_normal.jpeg,Sleep Deprived,xtrand,,Windlesham,[],,,,,,,,
372,@CMAgovUK why is that â€œheat customer protection schemeâ€ known as @HeatTrustUK not providing all customers with guidâ€¦ https://t.co/h7cT7zjVGq,,,140,1143060000000000000,0.00E+00,0,Twitter for iPhone,http://twitter.com/download/iphone,24/06/19 7:50,http://pbs.twimg.com/profile_images/938105255065157632/Ds5Bib6d_normal.jpg,District Heating,Districtheating,,UK,[],,,,,,,,
373,https://t.co/GUyxu7d2B8 how is it possible to be lowering carbon if customers are heating their cupboards?â€¦ https://t.co/vfoDthWbbW,,,131,1143060000000000000,0.00E+00,0,Twitter for iPhone,http://twitter.com/download/iphone,24/06/19 7:22,http://pbs.twimg.com/profile_images/938105255065157632/Ds5Bib6d_normal.jpg,District Heating,Districtheating,,UK,[],,,,,,,,
374,"RT @rachaelcoach: How very depressing that our MP @claireperrymp defends the indefensible - a man assaulting a peaceful woman protester. 
 Tâ€¦",,,140,1143060000000000000,0.00E+00,4,Twitter for iPad,http://twitter.com/#!/download/ipad,24/06/19 7:17,http://pbs.twimg.com/profile_images/1030833076363030528/giTmqsCa_normal.jpg,John Frank Love,johnfranklove,,Walmington on Sea,[],,,,,,,,
375,@guardian @WhichUK @claireperrymp @EnergySvgTrust @mtpennycook,,,62,1143050000000000000,0.00E+00,0,Twitter for iPhone,http://twitter.com/download/iphone,24/06/19 7:11,http://pbs.twimg.com/profile_images/938105255065157632/Ds5Bib6d_normal.jpg,District Heating,Districtheating,,UK,[],,,,,,,,
376,@claireperrymp @Jeremy_Hunt Claire I have a Hydrogen concept and if Brexit goes ahead because the Auto industry wilâ€¦ https://t.co/1ip98ZxWRn,,,140,1143050000000000000,0.00E+00,0,Twitter Web Client,http://twitter.com,24/06/19 7:05,http://pbs.twimg.com/profile_images/559651267048255489/iRxIuXyo_normal.jpeg,The Hydrogen Answer,thehydrogenans,,Notinghamshire,[],,,,,,,,
377,"And 'world leaders' UK are in the top 30 WORST. Let's stop pretending now, @Jeremy_Hunt @claireperrymp https://t.co/JF0yHCsIii",,,126,1143050000000000000,1.00E+00,0,Twitter Web Client,http://twitter.com,24/06/19 7:03,http://pbs.twimg.com/profile_images/1119923484560363520/InRasUoR_normal.png,Sue Hampton,SueAuthor,,Berkhamsted,[],,,,,,,,
378,"@claireperrymp as one of your constituents, I live near Marlborough, I notice you are tweeting politics. I understoâ€¦ https://t.co/UM795Z5mZ2",,,140,1143050000000000000,0.00E+00,0,Twitter Web Client,http://twitter.com,24/06/19 7:02,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,Alun Rees,aluncorr,,"marlborough, wiltshire.",[],,,,,,,,
379,"RT @thehydrogenans: @claireperrymp 2/ Claire, Police have arrested 5 people under investigation over the Pattiserie Valerie finance issues,â€¦",,,140,1143050000000000000,0.00E+00,1,Twitter Web Client,http://twitter.com,24/06/19 6:58,http://pbs.twimg.com/profile_images/947088602378448896/mSLs9HYT_normal.jpg,MoVEM #FBPE #PeoplesVote,movem2017,,"Mole Valley, Surrey, U.K.",[],,,,,,,,
